"age","over_budget","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","condition","grade","sqft_above","lat","long","distance","sqft_living15","sqft_lot15","waterfront","view","basement","renovated","season"
46,"no",475000,3,2.5,1640,5097,2,3,7,1640,47.7522,-122.278,9.40314057023931,1880,6000,"no","no","no","no","non-summer"
11,"no",312000,3,1.5,1255,1374,3,3,7,1255,47.7145,-122.311,7.53909917092848,1307,1232,"no","no","no","no","summer"
39,"no",323000,3,1,1290,12231,1,3,7,1290,47.7404,-122.11,10.0182915694988,1390,11632,"no","no","no","no","non-summer"
29,"no",331000,3,1.75,1300,9079,1,3,7,1300,47.4834,-122.159,10.0021542303535,1890,7369,"no","no","no","no","non-summer"
8,"no",306000,3,1.5,1220,1086,3,3,8,1220,47.7049,-122.353,8.19587966352904,1220,1422,"no","no","no","no","summer"
13,"no",655000,4,2.5,2630,4000,3,3,8,2630,47.6915,-122.381,8.59031380200947,1640,4000,"no","no","no","no","summer"
56,"no",290000,3,1.5,1950,15954,1,4,8,1950,47.336,-122.319,20.0580424387502,1940,12667,"no","no","no","no","summer"
50,"yes",1250000,4,3.25,3160,5000,2,5,9,2360,47.6597,-122.274,3.42348275651207,2220,4000,"no","no","yes","no","summer"
66,"no",460000,3,1.75,1550,4708,1,4,7,860,47.6759,-122.286,4.65967010575886,1880,5600,"no","no","yes","no","summer"
75,"no",435000,4,2.5,1700,6380,1,4,7,850,47.6988,-122.319,6.84094670303066,1380,6380,"no","no","yes","no","summer"
37,"no",664000,4,2.75,2510,11880,1,5,8,1630,47.5427,-122.181,5.80873979179619,2390,11211,"no","no","yes","no","non-summer"
94,"yes",865000,4,1.75,1800,4180,2,4,8,1800,47.6462,-122.318,4.47943728368774,2180,4620,"no","yes","no","no","summer"
47,"no",385000,3,1.75,1800,18000,1,3,8,1200,47.4406,-122.146,13.0001865460815,1800,18000,"no","no","yes","no","summer"
40,"no",497000,3,2.25,1870,9315,1,3,7,1350,47.705,-122.202,6.01579870702752,2230,9579,"no","no","yes","no","summer"
90,"no",280000,2,1,1010,3000,1,4,7,1010,47.4965,-121.785,22.4352999686198,1150,7000,"no","no","no","no","summer"
91,"no",188000,2,1.5,1120,17487,1,3,6,1120,47.5024,-122.271,8.34730321659091,1690,8056,"no","no","no","no","non-summer"
46,"no",478500,3,1,2090,4755,1,3,8,1200,47.5304,-122.387,9.58548775979752,1850,5300,"no","yes","yes","no","summer"
14,"yes",1145000,4,3.5,4370,18361,2,3,11,4370,47.544,-121.872,17.4918683231748,4190,13641,"no","no","no","no","summer"
34,"no",222000,3,2,1440,7187,1,4,7,970,47.291,-122.368,23.6285364485994,1440,7187,"no","no","yes","no","summer"
31,"yes",799000,4,3,2580,209523,2,3,8,2580,47.6932,-122.006,11.5870325616788,3440,213444,"no","no","no","no","summer"
9,"no",609900,4,2.5,3190,7399,2,3,10,3190,47.3558,-122.004,21.084954392711,3250,7323,"no","no","no","no","summer"
20,"no",413000,4,3.5,2380,5809,2,4,7,1750,47.5536,-122.359,7.5623049479491,1620,5775,"no","no","yes","no","non-summer"
85,"no",4e+05,4,1,1420,4875,1.5,3,7,1420,47.6942,-122.321,6.64980136072741,1110,5413,"no","no","no","no","non-summer"
1,"yes",802541,5,2.75,2990,6768,2,3,9,2990,47.5462,-122.182,5.56827561376366,2870,6768,"no","no","no","no","non-summer"
25,"no",320000,3,2.5,2680,7757,2,3,8,2680,47.2918,-122.346,23.315248710878,2430,8231,"no","no","no","no","summer"
9,"no",507000,4,2.5,2730,7649,2,3,7,2730,47.5441,-121.882,17.0457360124022,2730,6216,"no","no","no","no","non-summer"
69,"no",387500,3,1,1220,8329,1,3,6,1220,47.6982,-122.298,6.26167353477973,1490,8322,"no","no","no","no","summer"
48,"no",396000,3,1,1500,12616,1,3,7,1500,47.7415,-122.101,10.3191684951145,1820,13950,"no","no","no","no","non-summer"
57,"no",373000,3,1.75,1830,11788,1,3,8,1430,47.4862,-122.224,9.2490227966667,2140,11964,"no","yes","yes","no","summer"
50,"yes",1484900,5,2.5,4570,19252,2,5,10,4570,47.5553,-122.22,4.49461190327726,3180,13314,"no","no","no","no","summer"
32,"no",359900,4,2.25,2470,7698,2,3,8,2470,47.4406,-122.141,13.0723932282474,2330,7986,"no","no","no","no","summer"
88,"no",410000,2,1,800,4342,1,3,6,670,47.6997,-122.316,6.80751636806977,1210,4343,"no","no","yes","no","non-summer"
23,"no",690000,4,2.5,2900,23488,2,3,9,2900,47.6726,-122.03,9.99405040496497,2900,34589,"no","no","no","no","summer"
30,"no",245000,3,2,1410,5760,1,3,7,1410,47.3702,-122.185,17.3870810582357,1670,6222,"no","no","no","no","summer"
36,"no",7e+05,5,2.5,2830,25958,1,5,8,1610,47.5896,-122.083,7.16303293622266,2670,21567,"no","yes","yes","no","non-summer"
38,"no",268000,4,1.75,1680,9966,1,3,7,1100,47.3923,-122.311,16.1805853450457,2400,10369,"no","no","yes","no","summer"
36,"no",225000,3,1.75,1760,26055,1,3,7,920,47.3664,-122.1,18.5435513675712,1350,13475,"no","no","yes","no","summer"
39,"yes",980000,4,2.25,2240,11034,2,3,8,2240,47.5894,-122.195,2.66997265196962,2300,11550,"no","no","no","no","non-summer"
110,"yes",795000,2,1,1380,5000,1.5,3,5,1380,47.5708,-122.359,6.90538639834398,1500,5000,"no","yes","no","no","non-summer"
62,"no",195000,2,1,820,5100,1,3,6,820,47.5156,-122.262,7.36606844554149,1170,5304,"no","no","no","no","summer"
65,"no",480000,4,2,2180,10575,1,2,6,1730,47.589,-122.177,3.26865943939139,2180,12010,"no","no","yes","no","non-summer"
115,"no",485000,4,2,1400,3600,1,3,7,1100,47.6385,-122.37,6.64313168917198,1630,2048,"no","no","yes","no","non-summer"
87,"no",130000,2,1,880,9000,1,3,5,880,47.4672,-122.291,10.9342057092329,1410,10000,"no","no","no","no","summer"
69,"no",325000,2,1,1060,5703,1,4,6,1060,47.3444,-122.327,19.5736032471982,2240,4416,"no","yes","no","no","summer"
31,"no",440000,3,1.75,1530,7245,1,4,7,1530,47.731,-122.191,7.88114304713032,1530,7490,"no","no","no","no","non-summer"
57,"no",550000,4,1.75,2480,14782,1,3,8,1460,47.7646,-122.271,10.1713418489292,2910,10800,"no","yes","yes","no","non-summer"
48,"no",310000,3,1.75,1490,7150,1,5,6,1490,47.5015,-122.124,9.56366424746737,1350,9100,"no","no","no","no","summer"
26,"no",530000,3,2.5,3660,39478,2,4,9,3260,47.2413,-121.972,28.8110534254731,2700,38312,"no","yes","yes","no","summer"
22,"no",390000,4,2.5,2340,8548,2,3,8,2340,47.4206,-122.183,13.9508166744049,1970,6818,"no","no","no","no","summer"
34,"no",243000,3,1.75,1450,12125,1,4,7,1450,47.3575,-122.28,18.2868176031963,1210,12125,"no","no","no","no","summer"
25,"no",639000,4,2.5,2210,9875,2,3,9,2210,47.6285,-122.025,9.5646315686242,2440,8799,"no","no","no","no","summer"
46,"no",215000,4,1,1130,7400,1,4,7,1130,47.3437,-122.316,19.508493570125,1540,7379,"no","no","no","no","summer"
54,"no",405000,5,1.75,1550,10500,1,3,7,1100,47.7573,-122.22,9.49801415683244,1420,9823,"no","no","yes","no","non-summer"
47,"no",250000,4,1.75,1710,7140,1,5,7,1010,47.3745,-122.275,17.0921801708507,1770,8960,"no","no","yes","no","non-summer"
61,"no",405500,3,1.5,1010,8108,1,5,7,1010,47.7359,-122.309,8.81106345419193,1300,8108,"no","no","no","no","summer"
78,"no",452000,6,2.25,2660,13579,2,3,7,2660,47.7142,-122.286,7.01087853646922,1120,8242,"no","no","no","yes","summer"
78,"yes",730000,6,2.25,2660,13579,2,3,7,2660,47.7142,-122.286,7.01087853646922,1120,8242,"no","no","no","yes","non-summer"
21,"no",267000,3,2,1300,9644,1,3,7,1300,47.3131,-121.998,23.8134270546983,1430,9656,"no","no","no","no","non-summer"
13,"no",289950,3,2.5,1670,6186,2,3,7,1670,47.3668,-122.031,19.8083758495556,2390,6924,"no","no","no","no","summer"
104,"no",565000,2,1,960,4080,1,5,7,960,47.6893,-122.349,7.32130454437851,1300,4080,"no","no","no","no","summer"
27,"yes",1578000,4,3.25,4670,51836,2,4,12,4670,47.635,-122.164,3.24339192381359,4230,41075,"no","no","no","no","summer"
8,"no",636000,3,2.5,2140,2770,2,3,8,1770,47.6664,-122.131,5.61406182769231,2510,2708,"no","no","yes","no","non-summer"
11,"no",350000,5,3,2520,5500,1,3,8,1550,47.4938,-122.255,8.79725075324457,1700,8000,"no","no","yes","no","summer"
37,"no",320000,3,1.5,1650,9380,1,5,7,1130,47.4525,-122.162,12.0000797741165,1720,8856,"no","no","yes","no","summer"
37,"no",210000,2,1.75,1440,5680,1,4,8,1440,47.3825,-122.319,16.9275417549135,1320,3547,"no","no","no","no","summer"
65,"no",245000,2,1,1050,5900,1,3,7,1050,47.5326,-122.376,9.09829600820159,1280,5900,"no","no","no","no","summer"
32,"no",328000,3,1.75,1470,7650,1,3,7,1130,47.4818,-122.161,10.0763847450254,1590,7500,"no","no","yes","no","non-summer"
26,"yes",985000,4,2.25,4230,37769,2,3,11,4230,47.7287,-122.077,10.3477754341004,3890,37034,"no","no","no","no","summer"
39,"no",501000,3,1.75,1970,7972,1,5,8,1370,47.4908,-122.225,8.93000112738867,2460,9796,"no","yes","yes","no","summer"
23,"no",315000,3,2.25,1540,17424,2,3,7,1540,47.4429,-121.759,25.1502097568541,1560,11439,"no","no","no","no","summer"
3,"no",403000,3,2.75,2090,8354,2,3,8,2090,47.7336,-121.965,14.614881242431,2280,6348,"no","no","no","no","summer"
81,"no",550000,3,2,2380,17950,2,4,8,2110,47.7591,-122.28,9.88833439131436,2030,23900,"no","no","yes","no","summer"
3,"no",347500,4,2.5,2156,3562,2,3,9,2156,47.3591,-122.201,18.0774251501539,1708,3539,"no","no","no","no","non-summer"
29,"no",365000,4,2.25,2070,8893,2,4,8,2070,47.4388,-122.162,12.9155260717051,2390,7700,"no","no","no","no","non-summer"
64,"no",588000,3,1,1910,8167,1,4,8,1270,47.7004,-122.368,8.49133045392676,1500,6816,"no","no","yes","no","non-summer"
38,"no",605000,3,1.75,1920,7400,1,4,8,1260,47.5633,-122.131,6.05221091822741,2360,8048,"no","no","yes","no","summer"
78,"yes",1300000,3,3.25,3400,5979,2,4,9,2290,47.6585,-122.273,3.32923042410526,3090,6435,"no","no","yes","no","non-summer"
41,"no",233000,3,2,1400,9177,1,3,7,1400,47.3415,-122.272,19.3423930877572,2020,8547,"no","no","no","no","non-summer"
18,"no",360000,4,2.5,2210,17715,2,3,8,2210,47.3818,-122.2,16.5176803886163,2210,16907,"no","no","no","no","summer"
86,"no",459000,2,1.75,1170,4887,1,3,6,1020,47.695,-122.366,8.18009252702496,1170,5441,"no","no","yes","no","non-summer"
20,"yes",740000,3,2,2100,72745,1,4,9,2100,47.7479,-122.062,11.7967306556231,2290,54885,"no","no","no","no","non-summer"
48,"no",305000,3,1,1160,9750,1,3,7,1160,47.7422,-122.073,11.1636844077722,1160,9650,"no","no","no","no","summer"
90,"no",395000,3,1,1500,4000,1,3,6,900,47.6921,-122.38,8.57626278303181,950,4000,"no","no","yes","no","summer"
15,"no",560000,4,2.5,2940,6000,2,3,8,2940,47.7533,-122.198,9.32973520033598,2510,6600,"no","no","no","no","non-summer"
52,"no",650000,4,1.75,2010,5070,1,4,7,1300,47.5793,-122.402,8.49268024335324,2180,5400,"no","yes","yes","no","summer"
12,"no",449950,3,2.5,2170,4912,2,3,7,2170,47.7767,-122.239,10.8351306637083,2010,4395,"no","no","no","no","summer"
75,"no",517500,3,1.5,1430,5200,1,4,7,1250,47.6988,-122.387,9.11190539357805,2210,6240,"no","yes","yes","no","non-summer"
45,"no",435000,4,1.5,1510,6460,1,3,7,1070,47.7121,-122.214,6.40696950556239,1450,6630,"no","no","yes","no","summer"
63,"no",329999,3,1,1150,6908,1,3,6,800,47.7447,-122.313,9.44153564021506,1150,6908,"no","no","yes","no","non-summer"
55,"yes",950000,3,1.75,2150,4200,1,5,8,1140,47.5671,-122.405,8.93601207166889,2510,7500,"no","yes","yes","no","non-summer"
71,"no",447000,3,1,1370,6001,1,5,7,1230,47.5646,-122.317,5.57554341544569,1370,5520,"no","no","yes","no","summer"
5,"no",699800,2,2.5,2380,6600,1,3,8,2380,47.717,-122.02,11.8487843249577,1870,6600,"no","no","no","no","summer"
104,"yes",850000,3,1.75,1370,3850,1,5,7,770,47.6374,-122.279,2.57903167428168,1390,3600,"no","no","yes","yes","summer"
36,"no",316500,3,1.75,1600,14250,1,3,7,1070,47.3272,-122.355,21.0561955086701,2140,14960,"no","no","yes","no","summer"
34,"yes",942500,5,3.5,3750,9612,1,4,9,2030,47.5511,-122.157,5.85123633106359,3270,9688,"no","yes","yes","no","summer"
24,"yes",1310000,2,2.25,3950,3938,2,3,10,2910,47.5912,-122.384,7.44499876764735,3220,4500,"no","yes","yes","no","non-summer"
51,"yes",856600,4,2.25,2400,13430,1,4,9,2400,47.5987,-122.178,2.83430275090614,2580,10077,"no","no","no","no","non-summer"
97,"no",405600,5,1.5,2830,4000,2.5,4,8,2830,47.5132,-122.262,7.52853958005883,1480,4000,"no","no","no","no","non-summer"
19,"no",565000,4,2.5,2440,22594,2,3,8,2440,47.6333,-121.97,12.1421282309044,2560,33341,"no","no","no","no","summer"
7,"no",4e+05,3,2.25,1190,1149,2,3,8,1050,47.5818,-122.387,7.77618577616966,1210,1316,"no","no","yes","no","summer"
18,"no",330000,3,2,1400,218252,1,3,7,1400,47.7576,-121.934,16.7310429816768,2230,218222,"no","no","no","no","non-summer"
10,"no",374950,4,2.75,2730,4683,2,3,7,2730,47.3608,-122.043,19.9239108376138,2230,4924,"no","no","no","no","non-summer"
32,"no",405300,3,2.75,2390,7939,1,5,7,1610,47.4987,-122.166,8.89650940016536,1920,7939,"no","no","yes","no","non-summer"
31,"no",560000,3,2.25,2060,31400,2,3,8,2060,47.6216,-122.056,8.10424328723127,2160,34500,"no","no","no","no","non-summer"
54,"yes",824000,4,2.25,2490,9864,1,4,8,1290,47.6051,-122.195,1.92812181345817,2360,9864,"no","no","yes","no","non-summer"
31,"no",260000,3,1.75,1100,10968,1,5,7,1100,47.363,-122.08,19.0882038460929,1400,7799,"no","no","no","no","summer"
50,"yes",760000,4,2.5,2430,6099,1,5,8,1470,47.6777,-122.287,4.78887289220544,2180,6099,"no","no","yes","no","non-summer"
20,"no",405000,3,2.5,3170,12750,2,3,10,2360,47.3384,-122.336,20.0766721767189,2970,13125,"no","no","yes","no","summer"
28,"no",429900,4,2.5,2640,8625,2,3,8,2640,47.4598,-122.15,11.6809269188245,2240,8700,"no","no","no","no","summer"
54,"no",341500,3,1.5,1130,7223,1,4,7,1130,47.5089,-122.189,7.91076719569757,1320,7356,"no","no","no","no","non-summer"
58,"no",465250,5,2,1940,7642,1.5,3,7,1940,47.7751,-122.38,12.7867423635495,1940,8724,"no","no","no","no","summer"
103,"no",450000,2,2,1100,3000,1.5,3,7,1100,47.6797,-122.362,7.400296092215,1390,4000,"no","no","no","yes","summer"
60,"no",390000,3,1,1200,10800,1,4,7,1200,47.5771,-122.144,4.98409188359568,1370,9950,"no","no","no","no","non-summer"
52,"no",420000,3,2.25,2000,8030,1,4,8,1000,47.6188,-122.114,5.40310765878154,2070,8250,"no","no","yes","no","summer"
13,"no",269950,3,2.5,1890,4838,2,3,8,1730,47.4802,-122.279,9.92596624710858,1910,7409,"no","no","yes","no","summer"
105,"no",493000,4,2,1910,2874,1,3,7,1060,47.6101,-122.295,3.10381204111892,1520,2874,"no","no","yes","no","non-summer"
17,"no",370000,4,2.5,2710,5880,2,3,9,2710,47.3314,-122.172,20.1236796716059,2520,6000,"no","no","no","no","summer"
110,"yes",2250000,5,4.25,4860,9453,1.5,5,10,3100,47.6196,-122.286,2.60821633416233,3150,8557,"no","yes","yes","no","summer"
48,"no",305000,3,1,1250,23680,1,5,7,1250,47.475,-122.11,11.4757718816061,1450,23680,"no","no","no","no","non-summer"
77,"no",4e+05,3,1.75,1590,8219,1.5,5,6,970,47.7146,-122.217,6.56423126715884,2030,7504,"no","no","yes","no","summer"
6,"no",320000,3,1.5,1240,1221,2,3,8,1050,47.7073,-122.356,8.4119834621697,1180,887,"no","no","yes","no","non-summer"
104,"no",715000,4,1,2000,4800,2,4,7,2000,47.6583,-122.351,6.22382074197027,1260,1452,"no","no","no","no","non-summer"
49,"no",650000,6,2.75,3610,10003,1.5,4,8,3610,47.6261,-122.125,4.90795745486237,2560,10004,"no","no","no","no","non-summer"
49,"no",218000,5,1.75,1930,8040,1,4,8,1930,47.3109,-122.376,22.419367330476,2370,8000,"no","no","no","no","non-summer"
51,"no",5e+05,2,1,1280,5400,1,3,7,1280,47.6949,-122.371,8.35716358678886,1540,5670,"no","no","no","no","non-summer"
31,"no",460000,4,2,2090,40419,1,4,7,2090,47.4691,-121.993,15.1950453367938,2380,63162,"no","no","no","no","non-summer"
46,"no",232500,3,1.5,1940,9887,1,4,7,1140,47.3289,-122.327,20.6171293463247,1410,9936,"no","no","yes","no","summer"
25,"no",408200,3,2.5,1800,5761,2,4,7,1800,47.5293,-122.363,8.81516496820709,1800,5952,"no","no","no","no","summer"
35,"no",522000,3,1.75,1730,8400,1,4,7,1400,47.6792,-122.115,6.73673722786223,1830,8636,"no","no","yes","no","summer"
33,"no",675000,4,2.5,2810,11120,2,3,9,2810,47.6337,-122.044,8.71292002990423,3100,12672,"no","no","no","no","summer"
16,"yes",1355000,4,3.5,3550,11000,1,3,11,2260,47.5506,-122.134,6.55814596289101,4100,10012,"no","yes","yes","no","summer"
63,"no",249950,4,1,1330,7980,1.5,3,6,1330,47.492,-122.333,10.0640105397991,1570,8588,"no","no","no","no","non-summer"
65,"no",210000,2,1,750,34133,1,3,6,750,47.4781,-122.294,10.2486871403561,1460,25792,"no","no","no","no","non-summer"
68,"no",429950,4,1,1760,7216,1,3,7,1090,47.7041,-122.355,8.22201879918724,1180,3844,"no","no","yes","no","summer"
22,"yes",737500,4,2.5,3200,36276,2,3,9,3200,47.6304,-121.994,11.0134793364653,2930,33171,"no","no","no","no","non-summer"
57,"no",710000,4,2,1740,9000,1,5,8,1740,47.6815,-122.198,4.50276342699647,1850,7700,"no","no","no","no","summer"
16,"no",470000,3,2.5,2100,4700,2,3,8,2100,47.5341,-121.867,17.9304742490879,2100,4700,"no","no","no","no","non-summer"
22,"yes",1100000,4,3.5,4270,40097,1,4,12,4270,47.7354,-122.078,10.6572917624437,3510,36149,"no","no","no","no","non-summer"
102,"no",650000,3,2,1340,2720,1.5,3,7,1340,47.6518,-122.335,5.35969236895654,2030,4590,"no","no","no","no","summer"
48,"yes",1216000,4,2.5,3190,8684,1,5,9,1680,47.5619,-122.162,5.11426715337593,3160,8684,"no","yes","yes","no","summer"
28,"no",422120,3,2.5,1630,4534,2,3,8,1630,47.7148,-122.205,6.65261138465488,1380,4779,"no","no","no","no","non-summer"
8,"no",625000,5,2.5,2990,15085,2,3,9,2990,47.746,-122.218,8.72373253522073,3150,13076,"no","no","no","no","non-summer"
61,"no",385200,4,1,1550,7740,1.5,3,6,1550,47.5222,-122.375,9.55776722674158,1220,7740,"no","no","no","no","summer"
26,"no",5e+05,3,2.25,1690,4964,2,3,8,1690,47.5756,-122.01,10.6995239419666,1800,5036,"no","no","no","no","non-summer"
26,"no",308000,4,2.25,1960,12243,2,3,8,1960,47.3405,-122.058,20.9154424433166,1910,12230,"no","no","no","no","non-summer"
38,"no",565000,3,2.75,2390,9966,1,5,8,1360,47.5433,-122.185,5.69943349485488,2140,10713,"no","no","yes","no","summer"
11,"no",581000,3,2.5,2600,4438,2,3,7,2600,47.6799,-122.034,10.0178747001699,2600,4904,"no","no","no","no","summer"
16,"no",361000,3,2,1950,8698,1,3,8,1950,47.39,-122.153,16.2929668338622,2330,7212,"no","no","no","no","summer"
51,"no",345000,3,1,1250,7210,1,4,7,1250,47.6329,-122.121,5.15343954291503,1530,8800,"no","no","no","no","non-summer"
7,"no",419000,2,2.25,1180,1253,2,3,8,840,47.6124,-122.309,3.71677645519133,1310,1963,"no","no","yes","no","non-summer"
11,"no",347000,3,2.5,1680,4308,2,3,7,1680,47.4802,-122.179,9.94785225889733,2160,4182,"no","no","no","no","summer"
26,"no",625000,4,2.25,2220,36085,2,3,9,2220,47.5839,-121.991,11.4106209216142,3000,36906,"no","no","no","no","non-summer"
16,"yes",2400000,4,4.25,4890,15188,2,3,11,3090,47.5602,-122.227,4.1341911412643,3470,16201,"no","yes","yes","no","non-summer"
1,"no",379000,3,3.25,2660,17852,2.5,3,8,2660,47.3077,-122.011,23.8801461815383,1320,11876,"no","no","no","no","non-summer"
27,"no",310000,3,1.5,1150,3323,2,3,7,1150,47.5707,-122.017,10.4929075701734,1150,2980,"no","no","no","no","non-summer"
74,"no",250000,2,2,1130,5500,1,4,6,1130,47.3839,-122.225,16.3147851096004,1320,6600,"no","no","no","no","summer"
10,"no",682000,5,2.75,2760,5000,2,3,9,2760,47.539,-122.188,5.92909866904988,2870,5030,"no","no","no","no","summer"
23,"no",246500,3,2,1430,8919,1,3,7,1430,47.2118,-121.983,30.4768213456414,1580,8919,"no","no","no","no","summer"
83,"no",325000,3,1,1490,57381,1.5,4,5,1490,47.2597,-122.228,24.8947776748142,1580,101529,"no","no","no","no","non-summer"
11,"no",310950,4,2.5,2030,4997,2,3,8,2030,47.393,-122.184,15.8306232785428,2095,5500,"no","no","no","no","summer"
84,"yes",1100000,3,2,3010,5000,2,5,9,1890,47.6347,-122.396,7.7963891818963,2688,5000,"no","yes","yes","no","summer"
61,"no",287500,3,1,1810,7200,1,4,7,1130,47.7493,-122.351,10.5589614247207,1810,8100,"no","no","yes","no","non-summer"
61,"no",431000,3,1,1810,7200,1,4,7,1130,47.7493,-122.351,10.5589614247207,1810,8100,"no","no","yes","no","non-summer"
47,"no",226000,3,1,970,5000,1,3,6,970,47.5282,-122.279,6.741549919865,1290,5875,"no","no","no","no","summer"
89,"yes",825000,3,1.75,2010,3090,1.5,5,7,1510,47.682,-122.348,6.96538039775777,1600,3150,"no","no","yes","no","summer"
68,"no",175000,4,1,1300,6030,1.5,3,6,1300,47.4778,-122.286,10.1663479046457,1240,6900,"no","no","no","no","summer"
56,"no",465750,3,1.5,1260,10350,1,3,7,1260,47.6357,-122.123,5.09922885332435,1800,10350,"no","no","no","no","summer"
32,"no",659000,4,2.25,2610,24931,2,3,8,2610,47.5771,-122.05,8.89490037698007,2550,18306,"no","no","no","no","non-summer"
74,"no",595000,3,1.75,1910,5753,1,3,8,1110,47.6898,-122.327,6.60605249592828,1630,5580,"no","yes","yes","no","non-summer"
28,"no",350000,3,2.25,1780,16290,2,4,8,1780,47.4622,-122.127,11.9145602653258,1780,8810,"no","no","no","no","summer"
40,"no",270000,4,2.25,1900,8600,1,4,8,1900,47.3102,-122.381,22.5374554969934,2120,8000,"no","no","no","no","summer"
58,"no",662500,6,2.25,2450,25600,1,3,7,1340,47.6061,-122.117,5.35029656306481,1850,10230,"no","yes","yes","no","summer"
